index,train-micro-misclf-rate,test-micro-misclf-rate,train-macro-misclf-rate,test-macro-misclf-rate,n-labeled-samples,n-true-labels-0,n-false-labels-0,n-true-labels-1,n-false-labels-1,n-true-labels-2,n-false-labels-2,n-true-labels-3,n-false-labels-3,n-true-labels-4,n-false-labels-4,n-true-labels,n-false-labels,times
257,0.49393414211438474,0.4935064935064935,0.45436605182434,0.4689094641402762,186,41,10,30,14,44,19,35,10,42,12,192,65,0.09460687637329102
258,0.49740034662045063,0.4987012987012987,0.4543933205852475,0.47178302735866695,187,42,10,30,14,44,19,35,10,42,12,193,65,0.09526824951171875
259,0.49740034662045063,0.4961038961038961,0.45055002934204863,0.4677507692941508,187,42,10,30,14,44,19,36,10,42,12,194,65,0.09456419944763184
260,0.49913344887348354,0.4909090909090909,0.45308442006168725,0.46622747180311136,187,42,10,30,14,44,19,36,11,42,12,194,66,0.09621787071228027
261,0.49566724436741766,0.4883116883116883,0.44486960408919374,0.46050763906714964,187,43,10,30,14,44,19,36,11,42,12,195,66,0.09421801567077637
262,0.49913344887348354,0.4883116883116883,0.45055002934204863,0.4613377795524625,187,44,10,30,14,44,19,36,11,42,12,196,66,0.09641027450561523
263,0.4904679376083189,0.4909090909090909,0.4498813102642011,0.46976689832640894,187,44,10,31,14,44,19,36,11,42,12,197,66,0.09423279762268066
264,0.49393414211438474,0.4987012987012987,0.44924112881848843,0.47092559317253424,188,44,10,31,14,44,19,37,11,42,12,198,66,0.09379291534423828
265,0.4800693240901213,0.4909090909090909,0.4399127706095332,0.4641840490700335,189,44,10,31,14,44,19,38,11,42,12,199,66,0.0955970287322998
266,0.4800693240901213,0.4883116883116883,0.43573583805640725,0.4623321972181817,190,44,10,31,14,44,19,39,11,42,12,200,66,0.09400391578674316
267,0.48873483535528595,0.4987012987012987,0.43835363910352765,0.46504148325616623,191,45,10,31,14,44,19,39,11,42,12,201,66,0.09358811378479004
268,0.48700173310225303,0.4909090909090909,0.4465399174438862,0.4670576122884243,192,45,10,31,14,44,19,39,11,43,12,202,66,0.09644389152526855
269,0.48353552859618715,0.4909090909090909,0.4421683927145915,0.46838058431495583,193,45,10,32,14,44,19,39,11,43,12,203,66,0.09473586082458496
270,0.4904679376083189,0.5012987012987012,0.43542929792062174,0.4666957429749421,194,46,10,32,14,44,19,39,11,43,12,204,66,0.09380316734313965
271,0.4852686308492201,0.4909090909090909,0.43345167831921394,0.4521909434034017,195,47,10,32,14,44,19,39,11,43,12,205,66,0.09313416481018066
272,0.47660311958405543,0.4831168831168831,0.432532728258921,0.45929435681938463,196,48,10,32,14,44,19,39,11,43,12,206,66,0.09318995475769043
273,0.48353552859618715,0.4831168831168831,0.4395505916674711,0.45645082063324555,196,48,10,32,15,44,19,39,11,43,12,206,67,0.09218835830688477
274,0.4783362218370884,0.4883116883116883,0.44258594711229804,0.4579713847928531,197,48,10,32,15,45,19,39,11,43,12,207,67,0.09393095970153809
275,0.4783362218370884,0.4805194805194805,0.44097177532417986,0.45039970020503944,197,48,10,32,15,46,19,39,11,43,12,208,67,0.09514188766479492
276,0.4714038128249567,0.4675324675324675,0.4375469721763833,0.45092858003035974,198,49,10,32,15,46,19,39,11,43,12,209,67,0.09398198127746582
277,0.4748700173310225,0.4779220779220779,0.4394126438181743,0.4517587205156727,199,49,10,32,16,46,19,39,11,43,12,209,68,0.09326696395874023
278,0.4714038128249567,0.4805194805194805,0.4412783154599653,0.45595525576059504,200,49,10,32,16,47,19,39,11,43,12,210,68,0.09375476837158203
279,0.4696707105719237,0.4727272727272727,0.43554081494284047,0.4507615695185217,201,50,10,32,16,47,19,39,11,43,12,211,68,0.09499907493591309
280,0.4558058925476603,0.4779220779220779,0.43395441467592744,0.4630859628773978,201,51,10,32,16,47,19,39,11,43,12,212,68,0.09348297119140625
281,0.4610051993067591,0.4727272727272727,0.43526331519948763,0.45905370481288166,201,52,10,32,16,47,19,39,11,43,12,213,68,0.09251713752746582
282,0.462738301559792,0.4753246753246753,0.43598690697268205,0.4614317031586219,202,52,10,32,16,48,19,39,11,43,12,214,68,0.09448504447937012
283,0.462738301559792,0.4675324675324675,0.43582008631771846,0.4621248601643485,202,52,10,33,16,48,19,39,11,43,12,215,68,0.0934598445892334
284,0.4558058925476603,0.4753246753246753,0.4296377626419795,0.45621345654716067,203,52,10,34,16,48,19,39,11,43,12,216,68,0.09690523147583008
285,0.45233968804159447,0.4753246753246753,0.43153197191590553,0.45565728302102054,203,52,10,34,16,48,19,40,11,43,12,217,68,0.09600305557250977
286,0.4488734835355286,0.4701298701298701,0.4213668051029117,0.4521205898291549,204,52,10,34,17,48,19,40,11,43,12,217,69,0.09781408309936523
287,0.4540727902946274,0.4753246753246753,0.4294982107479235,0.4601851059581871,205,52,10,34,17,48,20,40,11,43,12,217,70,0.09592008590698242
288,0.4506065857885615,0.4675324675324675,0.4218674346545682,0.45360783903609264,206,53,10,34,17,48,20,40,11,43,12,218,70,0.09789705276489258
289,0.44714038128249567,0.4649350649350649,0.42005790457935144,0.4521205898291549,207,54,10,34,17,48,20,40,11,43,12,219,70,0.09885001182556152
290,0.44714038128249567,0.4727272727272727,0.4199744942518697,0.454136718861413,207,54,10,34,17,49,20,40,11,43,12,220,70,0.09555888175964355
291,0.4436741767764298,0.4701298701298701,0.4162146133361526,0.45278645313406163,208,54,10,34,17,49,20,40,11,44,12,221,70,0.09547710418701172
292,0.44194107452339687,0.4675324675324675,0.4150176607722092,0.44994018361649063,208,54,10,34,17,49,20,40,11,45,12,222,70,0.09733700752258301
293,0.44194107452339687,0.4649350649350649,0.4150176607722092,0.4479240545842326,208,54,10,34,17,49,21,40,11,45,12,222,71,0.09508585929870605
294,0.43847487001733104,0.4727272727272727,0.4092252875597375,0.45364388732019434,209,55,10,34,17,49,21,40,11,45,12,223,71,0.09470725059509277
295,0.43674176776429807,0.4649350649350649,0.4098667378766776,0.4482886572291466,210,55,11,34,17,49,21,40,11,45,12,223,72,0.09774494171142578
296,0.43154246100519933,0.4649350649350649,0.4102566883399449,0.45569333130512224,211,56,11,34,17,49,21,40,11,45,12,224,72,0.09515094757080078
297,0.42980935875216636,0.4701298701298701,0.41379267333642844,0.45539207064512954,212,57,11,34,17,49,21,40,11,45,12,225,72,0.0955808162689209
